Price inr,Year,Kilometer,Engine,Length,Width,Height,Fuel Tank Capacity,Max_Power,Max_Torque,priceUSD,0.012
4351000,2018,36000,1968,4933,1874,1455,75,190,400,52212,
4375000,2018,54500,2494,4640,1845,1645,56,194,210,52500,
4375000,2017,31059,2494,4915,1820,1450,65,202,213,52500,
4390000,2020,23000,1995,4633,1811,1429,57,188,400,52680,
4400000,2020,16519,1969,4425,1863,1652,54,187,300,52800,
4400000,2018,70000,1995,4657,1881,1678,67,190,400,52800,
4459000,2018,57300,2179,4600,2069,1724,65,148,400,53508,
4475000,2021,7100,1995,4454,2044,1545,63,184,350,53700,
4475000,2020,18000,1968,4663,1893,1659,70,188,400,53700,
4500000,2022,17000,1995,4454,2044,1545,63,184,350,54000,
4500000,2018,23000,1995,4936,1868,1479,65,188,400,54000,
4500000,2018,49500,1995,4936,1868,1479,65,188,400,54000,
4500000,2019,72000,1950,5063,1860,1494,80,192,400,54000,
4550000,2018,45000,2143,4656,1890,1639,66,168,400,54600,
4550000,2021,24000,1995,4709,1827,1435,59,188,400,54600,
4550000,2017,34000,2143,4819,2141,1796,93,201,500,54600,
4575000,2019,50000,2179,4600,2069,1724,65,188,420,54900,
4590000,2018,95786,2143,4819,2141,1796,93,201,500,55080,
4600000,2020,56000,1999,5067,2091,1457,66,177,430,55200,
4690000,2018,75000,2993,4886,1938,1762,,258,560,56280,
4700000,2022,13120,1998,4447,1821,1598,51,189,280,56400,
4700000,2020,22000,1999,4988,2220,1846,,237,430,56400,
4749000,2020,14000,1998,4633,1811,1429,57,248,350,56988,
4775000,2018,51529,1950,5063,1860,1494,80,192,400,57300,
4800000,2020,27000,2487,4975,1865,1445,50,176,221,57600,
4800000,2019,30000,1995,4936,1868,1479,65,188,400,57600,
4800000,2019,31000,1995,4936,1868,1479,65,188,400,57600,
4800000,2017,35000,2993,4886,1938,1762,,258,560,57600,
4900000,2022,5000,1497,4686,1810,1442,66,181,280,58800,
4900000,2018,78000,2967,5052,1968,1740,75,245,600,58800,
4900000,2015,32000,2967,5265,1949,1471,90,247,580,58800,
4900000,2017,65341,2993,4886,1938,1762,,258,560,58800,
4900000,2018,38000,2993,4899,2094,1464,65,258,560,58800,
4950000,2018,38000,1999,4600,2173,1690,65,177,430,59400,
4950000,2021,12400,1991,4686,1810,1442,66,201,300,59400,
4975000,2021,2610,1991,4686,1810,1442,66,201,300,59700,
5000000,2016,61000,2987,4819,2141,1796,93,255,620,60000,
5100000,2019,24444,1999,4600,2069,1724,65,236,340,61200,
5100000,2017,56000,1991,4686,1810,1409,59,241,370,61200,
5100000,2022,6000,1998,4633,1811,1429,57,248,350,61200,
5100000,2019,79000,2993,5091,1902,1538,68,265,620,61200,
5175000,2016,65000,2967,5052,1968,1740,75,245,600,62100,
5200000,2020,14000,2487,4975,1865,1445,50,176,221,62400,
5200000,2019,43000,1999,4731,2071,1651,82,177,430,62400,
5200000,2019,10000,1950,4658,1890,1644,66,192,400,62400,
5200000,2020,18000,1950,5063,1860,1494,80,192,400,62400,
5200000,2022,0,1998,3850,1727,1414,44,228,320,62400,
5200000,2017,45000,2967,5052,1968,1740,75,245,600,62400,
5250000,2020,28079,1950,4686,1810,1442,66,241,500,63000,
5250000,2018,21000,2993,4899,2094,1464,65,258,560,63000,
5300000,2022,12500,2148,4596,1770,1447,66,170,410,63600,
5300000,2019,15087,1995,4657,1881,1678,67,190,400,63600,
5300000,2020,36000,1984,4939,1886,1457,73,241,370,63600,
5350000,2016,55700,2967,4855,1939,1705,85,241,550,64200,
5350000,2015,58000,2967,4846,2155,1705,85,245,550,64200,
5375000,2014,80000,2993,4879,2073,1780,77,289,600,64500,
5400000,2022,4600,2148,4596,1770,1447,66,170,410,64800,
5400000,2016,16000,2143,4819,2141,1796,93,201,500,64800,
5400000,2018,50500,2143,4819,2141,1796,93,201,500,64800,
5400000,2017,33000,2993,4936,1868,1479,78,261,620,64800,
5500000,2019,30000,1950,5063,1860,1494,80,192,400,66000,
5500000,2017,45000,2967,5052,1968,1740,75,245,600,66000,
5500000,2017,24000,2967,5052,1968,1740,75,245,600,66000,
5500000,2020,19000,1998,4633,1811,1429,57,248,350,66000,
5500000,2015,54000,2987,5246,1899,1494,70,255,620,66000,
5500000,2017,68690,2993,4886,1938,1762,,258,560,66000,
5600000,2018,40937,2993,4899,2094,1464,65,258,560,67200,
5651000,2022,1,1984,4663,1898,1659,70,248,370,67812,
5775000,2019,57000,2143,4819,2141,1796,93,201,500,69300,
5800000,2020,30000,1995,4936,1868,1479,65,188,400,69600,
5800000,2017,30000,2993,5255,2105,1460,77,225,689,69600,
5800000,2019,3500,1969,4688,1902,1658,71,235,480,69600,
5800000,2021,7935,1984,4939,1886,1457,73,241,370,69600,
5811000,2018,24690,2993,4886,1938,1762,,258,560,69732,
5850000,2019,31000,2143,4819,2141,1796,93,201,500,70200,
5900000,2018,47000,2967,5052,1968,1740,75,245,600,70800,
5900000,2018,28000,2987,4819,2141,1796,93,255,620,70800,
5900000,2017,83985,2993,4886,1938,1762,,258,560,70800,
5900000,2014,70000,2993,4879,2073,1780,77,289,600,70800,
5950000,2021,35000,1999,4371,1996,1649,66.5,177,430,71400,
5950000,2019,10000,1950,5063,1860,1494,80,192,400,71400,
5950000,2017,28000,2993,5219,1902,1481,78,262,620,71400,
5950000,2017,80000,2996,5130,1934,1850,100,329,480,71400,
5975000,2021,18000,1995,4657,1881,1678,67,190,400,71700,
5995000,2020,54200,1999,4600,2069,1724,70,177,430,71940,
6000000,2020,2600,1969,4963,1879,1443,55,187,400,72000,
6000000,2018,27600,2993,4899,2094,1464,65,258,560,72000,
6000000,2014,82000,2993,4879,2073,1780,77,289,600,72000,
6100000,2022,500,1950,4686,1810,1442,66,192,400,73200,
6100000,2020,9500,1950,5063,1860,1494,80,192,400,73200,
6100000,2021,24500,2993,4752,1918,1621,68,260,620,73200,
6100000,2022,15000,1995,4882,1894,1848,81,268,400,73200,
6150000,2018,18000,2987,4819,2141,1796,93,255,620,73800,
6200000,2021,39000,1995,4657,1881,1678,67,190,400,74400,
6225000,2019,42079,2987,5063,1860,1494,80,255,620,74700,
6300000,2020,40000,1950,5140,1928,1901,57,161,380,75600,
6390000,2022,6000,1995,4936,1868,1479,65,188,400,76680,
6400000,2022,5500,1950,4658,1890,1644,66,192,400,76800,
6500000,2020,6000,1999,4600,2069,1724,70,177,430,78000,
6500000,2021,12000,1999,4360,2120,1635,57,177,430,78000,
6500000,2019,5750,1950,5063,1860,1494,80,192,400,78000,
6500000,2020,13000,1950,4658,1890,1644,66,192,400,78000,
6500000,2021,7500,1991,5063,1860,1494,80,194,300,78000,
6500000,2020,21000,1991,4686,1810,1409,59,241,370,78000,
6600000,2021,16785,1991,4658,1890,1644,66,194,320,79200,
6680000,2022,18223,1998,4708,1891,1676,60,248,350,80160,
6700000,2018,39850,2967,5052,1968,1740,75,245,600,80400,
6750000,2022,7000,1950,4658,1890,1644,66,192,400,81000,
6800000,2022,33000,1995,4657,1881,1678,67,190,400,81600,
6800000,2020,14500,1950,4658,1890,1644,66,192,400,81600,
6875000,2019,53000,2987,5130,1934,1850,100,255,620,82500,
6900000,2020,32368,2179,4600,2069,1724,65,188,420,82800,
6900000,2017,42200,2993,5219,1902,1481,78,262,620,82800,
6975000,2022,2000,1991,4658,1890,1644,66,194,320,83700,
6975000,2020,15200,1950,4988,1890,1435,66,241,500,83700,
7000000,2021,19000,1950,4658,1890,1644,66,192,400,84000,
7000000,2021,14500,1997,4600,2069,1724,70,245,365,84000,
7000000,2020,19000,2996,4693,1810,1402,66,385,520,84000,
7100000,2022,2500,1991,5063,1860,1494,80,194,300,85200,
7200000,2021,20000,1984,4915,1874,1455,75,180,320,86400,
7200000,2018,87200,2987,5130,1934,1850,100,255,620,86400,
7200000,2016,45000,2993,4879,2073,1780,77,289,600,86400,
7350000,2022,17000,1950,5063,1860,1494,80,192,400,88200,
7390000,2021,7000,1950,5063,1860,1494,80,192,400,88680,
7475000,2021,13000,1950,5063,1860,1494,80,192,400,89700,
7475000,2021,13000,1950,5063,1860,1494,80,192,400,89700,
7500000,2021,8000,1950,5063,1860,1494,80,192,400,90000,
7500000,2020,38000,2995,4696,1923,1624,65,349,480,90000,
7500000,2021,13000,2996,4702,1810,1434,66,362,520,90000,
7700000,2021,18703,2993,4963,1868,1467,66,261,620,92400,
7780000,2022,11000,1950,5063,1860,1494,80,192,400,93360,
7900000,2017,11850,2925,5246,1899,1494,70,282,600,94800,
7990000,2018,23000,4951,4784,2080,1391,60.9,396,515,95880,
7998999,2020,20000,2993,4886,1938,1762,,258,560,95987.988,
8000000,2017,25000,4951,4784,2080,1391,60.9,396,515,96000,
8100000,2022,5500,1950,4658,1890,1644,66,192,400,97200,
8190000,2020,18000,1950,4924,2157,1772,93,241,500,98280,
8300000,2020,50000,1950,4924,2157,1772,93,241,500,99600,
8300000,2020,29000,2993,4922,2004,1745,80,262,620,99600,
8500000,2021,32500,1969,4953,2008,1776,71,232,480,102000,
8500000,2019,13000,2987,5130,1934,1850,100,255,620,102000,
8500000,2018,25275,2996,4891,2003,1719,93,362,520,102000,
8600000,2020,21696,2993,4922,2004,1745,80,262,620,103200,
8900000,2021,9000,1950,4924,2157,1772,93,241,500,106800,
8900000,2020,88000,1997,4797,2032,1665,,247,365,106800,
9000000,2019,27000,1984,4696,1923,1624,65,248,370,108000,
9000000,2017,40000,2979,5005,1981,1693,80,275,600,108000,
9000000,2017,7000,1988,4379,1801,1295,54,295,380,108000,
9100000,2022,9000,1984,4696,1923,1624,65,248,370,109200,
